patent_number,date,title
US330158A,1885-11-10,Combined potato and corn planter 
US330159A,1885-11-10,Glothes-drier 
US330160A,1885-11-10,Laying-out and embalming board 
US330161A,1885-11-10,Assigfok to 
US330162A,1885-11-10,Vest-pattern 
US330163A,1885-11-10,sinclair 
US330164A,1885-11-10,sloan 
US330165A,1885-11-10,Gas apparatus 
US330166A,1885-11-10,Michael spelman 
US330167A,1885-11-10,Soda-water apparatus 
US330168A,1885-11-10,Wind-wheel 
US330169A,1885-11-10,Scraper for wheels of wheat-drills 
US330170A,1885-11-10,thomas 
US330171A,1885-11-10,mark s 
US330172A,1885-11-10,Cleon tondeub 
US330173A,1885-11-10,John watson teingham 
US330174A,1885-11-10,Machine 
US330175A,1885-11-10,Degeipt 
US330176A,1885-11-10,Boot or shoe 
US330177A,1885-11-10,walsh 
US330178A,1885-11-10,Bottling-machine 
US330179A,1885-11-10,Means for detecting and carrying off leakage from gas-mains 
US330180A,1885-11-10,Lewis botd white 
US330181A,1885-11-10,Bearing for harvester-frames 
US330182A,1885-11-10,Vincent m 
US330183A,1885-11-10,Type-writing machine 
US330184A,1885-11-10,Process of brewim beer 
US330185A,1885-11-10,Tail-piece for violins 
US330186A,1885-11-10,Knob attachment 
US330187A,1885-11-10,Knob attachment 
US330188A,1885-11-10,Knob attachment 
US330189A,1885-11-10,Knob attachment 
US330190A,1885-11-10,And henry beitz 
US330191A,1885-11-10,Thomas allen anderson 
US330192A,1885-11-10,Lubricator 
US330193A,1885-11-10,Butter-dish 
US330194A,1885-11-10,Rotary ivsotor 
US330195A,1885-11-10,Adin mayo baebeb 
US330196A,1885-11-10,Amzi l 
US330197A,1885-11-10,Amzi l 
US330198A,1885-11-10,Waltee j 
US330199A,1885-11-10,bartley 
US330200A,1885-11-10,Anton f 
US330201A,1885-11-10,Ash or garbage receptacle 
US330202A,1885-11-10,Tubular boiler 
US330203A,1885-11-10,Window-blind 
US330204A,1885-11-10,Basin or tub 
US330205A,1885-11-10,Ohaeles k chadwiok 
US330206A,1885-11-10,Lemuel a 
US330207A,1885-11-10,Machine for making car-couplsng pins 
US330208A,1885-11-10,Refrigerator 
US330209A,1885-11-10,Augustus w 
US330210A,1885-11-10,thomas cooke 
US330211A,1885-11-10,Oultivatob 
US330212A,1885-11-10,Petroleum-burner 
US330213A,1885-11-10,Hitching-strap clamp 
US330214A,1885-11-10,Frederick egge 
US330215A,1885-11-10,Process of coloring 
US330216A,1885-11-10,Aethue  
US330217A,1885-11-10,Coal-cart 
US330218A,1885-11-10,Portable furnace for-tinners 
US330219A,1885-11-10,follansbee 
US330220A,1885-11-10,Pin-machine 
US330221A,1885-11-10,gassed 
US330222A,1885-11-10,Folding chair 
US330223A,1885-11-10,Folding chair 
US330224A,1885-11-10,Folding chair 
US330225A,1885-11-10,Folding chair 
US330226A,1885-11-10,gubbjns 
US330227A,1885-11-10,Joseph pannell gibbins 
US330228A,1885-11-10,Watch-case 
US330229A,1885-11-10,Watgh-case 
US330230A,1885-11-10,Manufacture of imitation jewelry 
US330231A,1885-11-10,Chair 
US330232A,1885-11-10,Buckle 
US330233A,1885-11-10,Cae coupling 
US330234A,1885-11-10,Self lubbioating pullet 
US330235A,1885-11-10,Paper-box-covering machine 
US330236A,1885-11-10,Lock for sliding doors 
US330237A,1885-11-10,Ments 
US330238A,1885-11-10,Telegraphs 
US330239A,1885-11-10,healy 
US330240A,1885-11-10,Pressure-regulator 
US330241A,1885-11-10,Medicament-retainer for horses  feet 
US330242A,1885-11-10,Chaeles l 
US330243A,1885-11-10,Press for printing on boards 
US330244A,1885-11-10,lanqe 
US330245A,1885-11-10,Lathe-dog 
US330246A,1885-11-10,Xtates x x f faten  
US330247A,1885-11-10,Henby liepmann 
US330248A,1885-11-10,Slate-dressing machine 
US330249A,1885-11-10,Spring bed-bottom 
US330250A,1885-11-10,Daniel menzie mclellan 
US330251A,1885-11-10,Daniel moleod 
US330252A,1885-11-10,meikle 
US330253A,1885-11-10,William e 
US330254A,1885-11-10,David neilson 
US330255A,1885-11-10,Bush and chaeles a 
US330256A,1885-11-10,miller 
US330257A,1885-11-10,niohol 
US330258A,1885-11-10,Truck-for harvesters 
US330259A,1885-11-10,Barrelrhoop machine 
US330260A,1885-11-10,Cutter-head 
US330261A,1885-11-10,Planer-chuck 
US330262A,1885-11-10,richardson 
US330263A,1885-11-10,Gas-regulator 
US330264A,1885-11-10,Quier 
US330265A,1885-11-10,Geoege w 
US330266A,1885-11-10,Device for locking bars 
US330267A,1885-11-10,Means for gas-distribution 
US330268A,1885-11-10,Said dudley d 
US330269A,1885-11-10,Holder for incandescent electric lamps 
US330270A,1885-11-10,Joseph stehlik 
US330271A,1885-11-10,stewaet 
US330272A,1885-11-10,Sewing-machine 
US330273A,1885-11-10,Byland l 
US330274A,1885-11-10,Process of obtaining menthol 
US330275A,1885-11-10,Stein 
US330276A,1885-11-10,Maueice w 
US330277A,1885-11-10,Thomas d 
US330278A,1885-11-10,M ach ines 
US330279A,1885-11-10,Car-coupling 
US330280A,1885-11-10,Half to iieistet deitz 
US330281A,1885-11-10,Ingot-mold 
US330282A,1885-11-10,Samuel t 
US330283A,1885-11-10,Transposition key-board 
US330284A,1885-11-10,Car-coupling 
US330285A,1885-11-10,Index 
US330286A,1885-11-10,Albeet j 
US330287A,1885-11-10,Theodoee bayehoffee 
US330288A,1885-11-10,bolte  
US330289A,1885-11-10,Insole for boots or shoes 
US330290A,1885-11-10,Hay-carrier 
US330291A,1885-11-10,beightmore  
US330292A,1885-11-10,Washing-machine 
US330293A,1885-11-10,Spring bed-bottom 
US330294A,1885-11-10,connolly 
US330295A,1885-11-10,Edward t 
US330296A,1885-11-10,Pounder or washing-machine 
US330297A,1885-11-10,George s 
US330298A,1885-11-10,Geokge s 
US330299A,1885-11-10,Toy locomotive 
US330300A,1885-11-10,Low-pressure steam-boiler 
US330301A,1885-11-10,Fabric-turfing implement 
US330302A,1885-11-10,Steam-boiler injector 
US330303A,1885-11-10,And angus campbell 
US330304A,1885-11-10,Wiid wheel 
US330305A,1885-11-10,Heney eppelsheimer 
US330306A,1885-11-10,Swing 
US330307A,1885-11-10,ferrari 
US330308A,1885-11-10,Isaac n 
US330309A,1885-11-10,William heney feaziee 
US330310A,1885-11-10,Meat crusher or tenderer 
US330311A,1885-11-10,Hay rake and loader 
US330312A,1885-11-10,Assigfoe op osti 
US330313A,1885-11-10,Harness-saddle tree 
US330314A,1885-11-10,Thomas b 
US330315A,1885-11-10,Akt of manufacturing cordage 
US330316A,1885-11-10,Mosquito-net frame 
US330317A,1885-11-10,Gas-engine 
US330318A,1885-11-10,And warren k 
US330319A,1885-11-10,gurnet 
US330320A,1885-11-10,Device for suspending harness 
US330321A,1885-11-10,And feancis g 
US330322A,1885-11-10,Heney hall 
US330323A,1885-11-10,Washing-machine 
US330324A,1885-11-10,Rotary engine 
US330325A,1885-11-10,Wi fjvesses 
US330326A,1885-11-10,Railroad-spike 
US330327A,1885-11-10,Geoege hildbeth 
US330328A,1885-11-10,Rotary automatic cut-off valve 
US330329A,1885-11-10,hopkins 
US330330A,1885-11-10,Geoegb hutchins howe 
US330331A,1885-11-10,Ditching-machine 
US330332A,1885-11-10,Hose with wire 
US330333A,1885-11-10,Fertilizer-distributer 
US330334A,1885-11-10,Julius w 
US330335A,1885-11-10,Bottle and can washer 
US330336A,1885-11-10,Emmit g 
US330337A,1885-11-10,Albert d 
US330338A,1885-11-10,Manufacture of tubing 
US330339A,1885-11-10,Roller for sliding doors 
US330340A,1885-11-10,Heney a 
US330341A,1885-11-10,Cultivator 
US330342A,1885-11-10,Wiggins 
US330343A,1885-11-10,Adjustable foot-rest 
US330344A,1885-11-10,Telegeaph 
US330345A,1885-11-10,pedersen 
US330346A,1885-11-10,Velocipede 
US330347A,1885-11-10,Rotary steam-engine 
US330348A,1885-11-10,James e 
US330349A,1885-11-10,Jambs e 
US330351A,1885-11-10,eomanze 
US330352A,1885-11-10,rosewater 
US330353A,1885-11-10,Geoege h 
US330354A,1885-11-10,Beegee 
US330355A,1885-11-10,Alvah sweetland 
US330356A,1885-11-10,trotter 
US330357A,1885-11-10,Marshall arthur wier 
US330358A,1885-11-10,Fountain-pen 
US330359A,1885-11-10,Sectional steam-boiler 
US330360A,1885-11-10,Washing-machine 
US330361A,1885-11-10,John young 
US330362A,1885-11-10,Feedeeick p 
US330363A,1885-11-17,Presser-clamp 
US330364A,1885-11-17,Staple-machine 
US330365A,1885-11-17,Elvin abmstbolstg 
US330366A,1885-11-17,Thomas arthue 
US330367A,1885-11-17,Fastener for meeting-rails of sashes 
US330368A,1885-11-17,barbier 
US330369A,1885-11-17,Wrench 
US330370A,1885-11-17,Geoege e 
US330371A,1885-11-17,beebe 
US330372A,1885-11-17,Sumnee a 
US330373A,1885-11-17,Folding bedstead 
US330374A,1885-11-17,Adjustable derrick 
US330375A,1885-11-17,Blackboard composition 
US330376A,1885-11-17,Rock-drilling machine 
US330377A,1885-11-17,Hydrant 
US330378A,1885-11-17,miter 
US330379A,1885-11-17,Heat-regulating mechanism for incubators 
US330380A,1885-11-17,Ckitteitoen cbegmile 
US330381A,1885-11-17,Process of drying mr for metallurgy operations 
US330382A,1885-11-17,Abner cutlee 
US330383A,1885-11-17,Tool-handle 
US330384A,1885-11-17,Shuttle-operating mechanism for sewing-machines 
US330385A,1885-11-17,Feeding mechanism for sewing-machines 
US330386A,1885-11-17,Philip diehl 
US330387A,1885-11-17,Valve gear foe compound engines 
US330388A,1885-11-17,Compound steam engine 
US330389A,1885-11-17,Half to sumner a 
US330390A,1885-11-17,Theodore w 
US330391A,1885-11-17,Milling-machine 
US330392A,1885-11-17,Expansion-joint 
US330393A,1885-11-17,William h 
US330394A,1885-11-17,Nut-lock 
US330395A,1885-11-17,Switch and signal apparatus 
US330396A,1885-11-17,Dempsy b 
US330397A,1885-11-17,Scale-beam with indicating-poise 
US330398A,1885-11-17,Corset-stay 
US330399A,1885-11-17,herhold  
US330400A,1885-11-17,Vault cover and ventilator 
US330401A,1885-11-17,Bothah 
US330402A,1885-11-17,Book and music clamp 
US330403A,1885-11-17,Egbert h 
US330404A,1885-11-17,jewett 
US330405A,1885-11-17,Platform-spring for vehicles 
US330406A,1885-11-17,Carpet-cleaning machine 
US330407A,1885-11-17,Method of connecting buttons to cloth or other material 
US330408A,1885-11-17,Ore crusher 
US330409A,1885-11-17,Laes laeson 
US330410A,1885-11-17,Cistern cut-off 
US330411A,1885-11-17,iewin loop 
US330412A,1885-11-17,Hog and cattle separating device 
US330413A,1885-11-17,And geoege w 
US330414A,1885-11-17,Clutch 
US330415A,1885-11-17,Oscae mueisiee 
US330416A,1885-11-17,Twentieths to benjamin d 
US330417A,1885-11-17,Rotary engine 
US330418A,1885-11-17,Andrew paeteidgb and dennis f 
US330419A,1885-11-17,Sewing machine 
US330420A,1885-11-17,Spark-arrester 
US330421A,1885-11-17,prentis 
US330422A,1885-11-17,Dayid r 
US330423A,1885-11-17,Car-wheel 
US330424A,1885-11-17,Bustle 
US330425A,1885-11-17,Street-railway switch 
US330426A,1885-11-17,eoheer 
US330428A,1885-11-17,Makee and eobeet h 
US330429A,1885-11-17,Harness-buckle shield 
US330430A,1885-11-17,Bicycle-holder 
US330431A,1885-11-17,sheffield 
US330432A,1885-11-17,Isaac c 
US330433A,1885-11-17,Armature-core for dynamo-electric machines 
US330434A,1885-11-17,Hat-holder and coat-hook 
US330435A,1885-11-17,Trunk-fastener 
US330436A,1885-11-17,Trace-fastener 
US330437A,1885-11-17,Snap-hook 
US330438A,1885-11-17,stead 
US330439A,1885-11-17,Geoegb a 
US330440A,1885-11-17,Bush thomson 
US330441A,1885-11-17,And geoege yule 
US330442A,1885-11-17,Water-circulation for tuyeres 
US330443A,1885-11-17,Boiler-tube cleaner 
US330444A,1885-11-17,van reyper 
US330445A,1885-11-17,Oae seeing 
US330446A,1885-11-17,Eiohaed vosb 
US330447A,1885-11-17,William wall 
US330448A,1885-11-17,Cablos n 
US330449A,1885-11-17,Edward weston 
US330450A,1885-11-17,Edwaed wteston 
US330451A,1885-11-17,Edwaed weston 
US330452A,1885-11-17,Rotary plow 
US330453A,1885-11-17,Wrench 
US330454A,1885-11-17,Chaelbs howaed aaeoe 
US330455A,1885-11-17,Inkstand 
US330456A,1885-11-17,Combined collar and hame 
US330457A,1885-11-17,bassini  
US330458A,1885-11-17,Steam-boiler 
US330459A,1885-11-17,Territory 
US330460A,1885-11-17,Inokustation 
US330461A,1885-11-17,Car-strap 
US330462A,1885-11-17,Heating apparatus for buildings 
US330463A,1885-11-17,Electro-magnet 
US330464A,1885-11-17,Incandescent electric lighting 
US330465A,1885-11-17,System of electric lighting 
US330466A,1885-11-17,Device for making and breaking electric circuits 
US330467A,1885-11-17,Cultivator 
US330468A,1885-11-17,Two-wheeled vehicle 
US330469A,1885-11-17,crawford 
US330470A,1885-11-17,Cider-press 
US330471A,1885-11-17,desmond 
US330472A,1885-11-17,Power hay-press 
US330473A,1885-11-17,Jnventor 
US330474A,1885-11-17,fischer 
US330475A,1885-11-17,fitch 
US330476A,1885-11-17,Tuck-marker 
US330477A,1885-11-17,Cotton-chopper 
US330478A,1885-11-17,Bee-hive 
US330479A,1885-11-17,Folding couch-bed 
US330480A,1885-11-17,Boot-jack 
US330481A,1885-11-17,Handle for shovels and spades 
US330482A,1885-11-17,Quilting-frame 
US330483A,1885-11-17,Oil tank or can 
US330484A,1885-11-17,Saw-mill carriage 
US330485A,1885-11-17,Papee folding machine 
US330486A,1885-11-17,Lightning-arrester 
US330487A,1885-11-17,Watch case 
US330488A,1885-11-17,Suspender-end attachment 
US330489A,1885-11-17,htjssey 
US330490A,1885-11-17,Chaeles d 
US330491A,1885-11-17,Capsule for medicines 
US330492A,1885-11-17,Spring-washer 
US330493A,1885-11-17,Means for instructing beginners in roller-skating 
US330494A,1885-11-17,kimble 
US330495A,1885-11-17,gilman 
US330496A,1885-11-17,Bitters 
US330497A,1885-11-17,Combined clothes and hat rack 
US330498A,1885-11-17,Shirt or dress placket 
US330499A,1885-11-17,Machine for punching and setting saws 
US330500A,1885-11-17,Knit shirt 
US330501A,1885-11-17,Glove-fastening 
US330502A,1885-11-17,mcfarland 
US330503A,1885-11-17,Current-wheel 
US330504A,1885-11-17,Rotary engine 
US330505A,1885-11-17,Lemon-squeezer 
US330506A,1885-11-17,Oil-cup 
US330507A,1885-11-17,Band-cutting and feeding mechanism for thrashing-machines 
US330508A,1885-11-17,Reamer 
US330509A,1885-11-17,Railroad-switch 
US330510A,1885-11-17,o gokman 
US330511A,1885-11-17,Sign and door-plate 
US330512A,1885-11-17,Half to joseph c 
US330513A,1885-11-17,Julius kaabe 
US330514A,1885-11-17,balls 
US330515A,1885-11-17,William eandel 
US330516A,1885-11-17,reeye 
US330517A,1885-11-17,Thomas l 
US330518A,1885-11-17,shelby 
US330519A,1885-11-17,Abeaham sheffield 
US330520A,1885-11-17,Machine for swaging bevels 
US330521A,1885-11-17,John s 
US330522A,1885-11-17,spengleb 
US330523A,1885-11-17,William h 
US330524A,1885-11-17,Atkins stovee 
US330525A,1885-11-17,Lubricator 
US330526A,1885-11-17,Kael stbosseneeutheb 
US330527A,1885-11-17,William a 
US330528A,1885-11-17,Egg-tray for incubators 
US330529A,1885-11-17,William g 
US330530A,1885-11-17,Olivee valstobmalsr 
US330531A,1885-11-17,yetter 
US330532A,1885-11-17,Assigistoe to the 
US330533A,1885-11-17,Edmond a 
US330534A,1885-11-17,white 
US330535A,1885-11-17,whittier  
US330536A,1885-11-17,Device for centering hubs and other blocks 
US330537A,1885-11-17,Stem winding and setting mechanism for watches 
US330538A,1885-11-17,woolsey 
US330540A,1885-11-17,worthington 
US330541A,1885-11-17,David young 
US330542A,1885-11-17,aldrice 
US330543A,1885-11-17,Skate 
US330544A,1885-11-17,Thread-guide and tension-regulator for loom-shuttles 
US330545A,1885-11-17,David baekeb 
US330546A,1885-11-17,baelow 
US330547A,1885-11-17,Brooder for chickens 
US330548A,1885-11-17,Bed-pan 
US330549A,1885-11-17,beard  
US330550A,1885-11-17,Keg-washing machine 
US330551A,1885-11-17,Pivoting-chuck 
US330552A,1885-11-17,Store-service apparatus 
US330553A,1885-11-17,Store-service apparatus 
US330554A,1885-11-17,Roller-skate wheel 
US330555A,1885-11-17,Fredeeicka 
US330556A,1885-11-17,Apparatus for irrigating land 
US330557A,1885-11-17,Geoege t 
US330558A,1885-01-07,Ansel  
US330559A,1885-11-17,burgtort 
US330560A,1885-11-17,Vegetable-cutter 
US330561A,1885-11-17,Apparatus for grinding rolls 
US330562A,1885-11-17,clark 
US330563A,1885-11-17,Door-strip 
US330564A,1885-11-17,Planing and matching machine 
US330565A,1885-11-17,Hay-rack 
US330566A,1885-11-17,Umbrella and parasol frame 
US330567A,1885-11-17,Thomas a 
US330568A,1885-11-17,Thomas a 
US330569A,1885-11-17,Thomas a 
US330570A,1885-11-17,Thomas a 
US330571A,1885-11-17,Steam-pump 
US330572A,1885-11-17,Eugene m 
US330573A,1885-11-17,Missouei 
US330574A,1885-11-17,And thomas 
US330575A,1885-11-17,Joshua d 
US330576A,1885-11-17,Traction-engine 
US330577A,1885-11-17,Chart for railroad rolling-stock 
US330578A,1885-11-17,Vehicle-spring 
US330579A,1885-11-17,grimm 
US330580A,1885-11-17,Post-hole auger 
US330581A,1885-11-17,Peters 
US330582A,1885-11-17,Lifting-jack 
US330583A,1885-11-17,Metallic fence 
US330584A,1885-11-17,Connection for metallic fencing 
US330585A,1885-11-17,Thill-coupling 
US330586A,1885-11-17,Ohaeles heislee 
US330587A,1885-11-17,Gael hollweg 
US330588A,1885-11-17,Albeet g 
US330589A,1885-11-17,Combined rule 
US330590A,1885-11-17,Geoege w 
US330591A,1885-11-17,William lang 
US330592A,1885-11-17,Thomas b 
US330593A,1885-11-17,lawrence 
US330594A,1885-11-17,Wrench 
US330595A,1885-11-17,Scoop balance attachment for weighing-scales 
US330596A,1885-11-17,Mechanism for converting rotary into reciprocating motion 
US330597A,1885-11-17,Cigar-tip cutter 
US330598A,1885-11-17,Geoege m 
US330599A,1885-11-17,Joseph marion 
US330600A,1885-11-17,Machine for roughing out pinions 
US330601A,1885-11-17,Car-coupling 
US330602A,1885-11-17,Henry mathey 
US330603A,1885-11-17,Henry mathey 
US330604A,1885-11-17,Cigar-bunching machine 
US330605A,1885-11-17,Electric railway 
US330606A,1885-11-17,Svjaghine for sewing looped fabrics 
US330607A,1885-11-17,miller 
US330608A,1885-11-17,Furnace-grate 
US330609A,1885-11-17,Incubator 
US330610A,1885-11-17,Walter s 
US330611A,1885-11-17,Roll for rolling plowshares 
US330612A,1885-11-17,Feed-water heater 
US330613A,1885-11-17,Manufacture of rosin compounds 
US330614A,1885-11-17,Machine for sawing stone 
US330615A,1885-11-17,Half to geoege e 
US330616A,1885-11-17,petersen 
US330617A,1885-11-17,Teeeitoey 
US330618A,1885-11-17,Combined ironing-board and table 
US330619A,1885-11-17,Lamp-chimney cleaner 
US330620A,1885-11-17,bedding 
US330621A,1885-11-17,Syringe for hypodermic injections 
US330622A,1885-11-17,Mechanism for converting motion 
US330623A,1885-11-17,Horse-collar 
US330624A,1885-11-17,Tube-joint for gas-co n du its 
US330625A,1885-11-17,Boot or shoe sole 
US330626A,1885-11-17,Combined washing-machine and teeter or seesaw 
US330627A,1885-11-17,James m 
US330628A,1885-11-17,Car-wheel lathe 
US330629A,1885-11-17,Store-service apparatus 
US330630A,1885-11-17,Roller-skate wheel 
US330631A,1885-11-17,Seth w 
US330632A,1885-11-17,Contact-maker for electric clocks 
US330633A,1885-11-17,Heating-drum and ventilator 
US330634A,1885-11-17,Grain-binder 
US330635A,1885-11-17,Wv stewart 
US330636A,1885-11-17,Stylographic pen 
US330637A,1885-11-17,Julius h 
US330638A,1885-11-17,timbt 
US330639A,1885-11-17,timbt 
US330640A,1885-11-17,Revolving-tower fortification 
US330641A,1885-11-17,Tower system of fortifications 
US330642A,1885-11-17,timby 
US330643A,1885-11-17,Tail-screw for carpenters  benches 
US330644A,1885-11-17,Assigistoe to the 
US330645A,1885-11-17,Baetholomew yallett 
US330646A,1885-11-17,Clothes-line 
US330647A,1885-11-17,Chaeles f 
US330648A,1885-11-17,Missouei 
US330649A,1885-11-17,Pocket toilet-case 
US330650A,1885-11-17,Samuel j 
US330651A,1885-11-17,Window-seat box 
US330652A,1885-11-17,whitakeb 
US330653A,1885-11-17,Butter-package 
US330654A,1885-11-17,Harvester 
US330655A,1885-11-17,Machine for umhairing 
US330656A,1885-11-17,wilee 
US330657A,1885-11-17,Petee wilkes 
US330658A,1885-11-17,Field 
US330659A,1885-11-17,zieglee 
US330660A,1885-11-17,Method of making cotter-pins 
US330661A,1885-11-17,Machine for making cotter-pins 
US330662A,1885-11-17,Carrying-tray 
US330663A,1885-11-17,babbitt 
US330664A,1885-11-17,Automatic waste-valve 
US330665A,1885-11-17,Millstone-dress 
US330666A,1885-11-17,Jackson e 
US330667A,1885-11-17,Automatic stock water-tank 
US330668A,1885-11-17,baekley 
US330669A,1885-11-17,bennett 
US330670A,1885-11-17,billinqs  
US330671A,1885-11-17,Device for arresting locomotives and cars 
