patent_number,date,title
US536619A,1895-04-02,Car-coupling 
US536620A,1895-04-02,Island 
US536621A,1895-04-02,Manhole-cover 
US536622A,1895-04-02,Locomotive 
US536623A,1895-04-02,Locomotive 
US536624A,1895-04-02,George hayes 
US536625A,1895-04-02,Horse-leg protector 
US536626A,1895-04-02,Et produits chimiques 
US536627A,1895-04-02,house 
US536628A,1895-04-02,Wrench 
US536629A,1895-04-02,Charles hvass 
US536630A,1895-04-02,Cigarette-machine 
US536631A,1895-04-02,Polishing-machine 
US536632A,1895-04-02,Wire-rod reel 
US536633A,1895-04-02,John a 
US536634A,1895-04-02,Multiplex-stringed musical instrument 
US536635A,1895-04-02,Checkrein-holder 
US536636A,1895-04-02,Ejector mechanism for breakdown guns 
US536637A,1895-04-02,Snow-sweeper 
US536638A,1895-04-02,Wagon-brake lever 
US536639A,1895-04-02,mellin 
US536640A,1895-04-02,mellin 
US536641A,1895-04-02,Mond locomotive and machine works 
US536642A,1895-04-02,Ooooooooo 
US536643A,1895-04-02,Washing-machine 
US536644A,1895-04-02,Bedstead 
US536645A,1895-04-02,Straw-stacker 
US536646A,1895-04-02,charge 
US536647A,1895-04-02,William c 
US536648A,1895-04-02,Ash-pan bottom for locomotives 
US536649A,1895-04-02,Banjo 
US536650A,1895-04-02,Melee 
US536651A,1895-04-02,Half to albert g 
US536652A,1895-04-02,Bean-thrashing machine 
US536653A,1895-04-02,Shade-roller bracket 
US536654A,1895-04-02,Water-motor 
US536655A,1895-04-02,Terminal attachment for flexible conductors 
US536656A,1895-04-02,Trimmer and raveler for machines for sewing looped fabrics 
US536657A,1895-04-02,Whip-socket 
US536658A,1895-04-02,Bank-spud for excavators 
US536659A,1895-04-02,Book-lock 
US536660A,1895-04-02,Feed-water heater 
US536661A,1895-04-02,Waistband for trousers 
US536662A,1895-04-02,August stephan 
US536663A,1895-04-02,Spool or bobbin 
US536664A,1895-04-02,Car-fender 
US536665A,1895-04-02,Car-fender 
US536666A,1895-04-02,Knob-lock 
US536667A,1895-04-02,Apparatus for supplying heat 
US536668A,1895-04-02,Switch interlocking mechanism 
US536669A,1895-04-02,Interlocking mechanism for railroad-switches 
US536670A,1895-04-02,Railroad-switch lock 
US536671A,1895-04-02,Edge-burnisher 
US536672A,1895-04-02,Cop-winding machine 
US536673A,1895-04-02,John m 
US536674A,1895-04-02,Self-measuring oil-pump 
US536675A,1895-04-02,Hop-picking machine 
US536676A,1895-04-02,Micrometer-calipers 
US536677A,1895-04-02,wiselog-el 
US536678A,1895-04-02,Gig mill 
US536679A,1895-04-02,Cloth napping machine 
US536680A,1895-04-02,Truss-bridge 
US536681A,1895-04-02,Apparatus for manufacture of oil and water gas 
US536682A,1895-04-02,Seal-lock 
US536683A,1895-04-02,Balanced floating dock 
US536684A,1895-04-02,Self-locking cleat for electric wiring 
US536685A,1895-04-02,Cartridge-loading machine 
US536686A,1895-04-02,Cloth-pressing machine 
US536687A,1895-04-02,Territory 
US536688A,1895-04-02,Whip-socket 
US536689A,1895-04-02,Electric battery 
US536690A,1895-04-02,loewenbice  
US536691A,1895-04-02,Detergent compound 
US536692A,1895-04-02,Sash-frame and ventilating-sash 
US536693A,1895-04-02,Safety-valve 
US536694A,1895-04-02,Means fob seoueing ceanks and speooket wheels to pedal 
US536695A,1895-04-02,Cutter-bar for mowing-machines 
US536696A,1895-04-02,Split rubber wheel 
US536697A,1895-04-02,Trousers-protector 
US536698A,1895-04-02,Knot-tying mechanism for grain-binders 
US536699A,1895-04-02,Loom-reed 
US536700A,1895-04-02,William pearce 
US536701A,1895-04-02,Couch 
US536702A,1895-04-02,Jarvis peloubet 
US536703A,1895-04-02,Automatic windmill-regulator 
US536704A,1895-04-02,Safeguard for cable or electric cars 
US536705A,1895-04-02,Telephoning apparatus 
US536706A,1895-04-02,Type-writer cabinet 
US536707A,1895-04-02,Depurator 
US536708A,1895-04-02,Car-fender 
US536709A,1895-04-02,Advertising device 
US536710A,1895-04-02,Mailing-machine 
US536711A,1895-04-02,Nut-lock 
US536712A,1895-04-02,Manure-spreader 
US536713A,1895-04-02,Advertising and vending machine 
US536714A,1895-04-02,Horse driver and governor 
US536715A,1895-04-02,bailey 
US536716A,1895-04-02,Half to j 
US536717A,1895-04-02,Car-coupling 
US536718A,1895-04-02,Charles cluthe 
US536719A,1895-04-02,Heating apparatus 
US536720A,1895-04-02,gestetner 
US536721A,1895-04-02,Refrigerator-car 
US536722A,1895-04-02,Territory 
US536723A,1895-04-02,Frank k 
US536724A,1895-04-02,hinze 
US536725A,1895-04-02,George e 
US536726A,1895-04-02,Administratrix op 
US536727A,1895-04-02,Tile-ditching machine 
US536728A,1895-04-02,Fourths to christiana e 
US536729A,1895-04-02,Sash-holder 
US536730A,1895-04-02,System foe elevators 
US536731A,1895-04-02,Conveying apparatus 
US536732A,1895-04-02,Sidney meren 
US536733A,1895-04-02,Heating-boiler case 
US536734A,1895-04-02,Railway-switch work 
US536735A,1895-04-02,Railroad-switch work 
US536736A,1895-04-02,Coin-controlled wrist-testing machine 
US536737A,1895-04-02,Sole-channeling machine 
US536738A,1895-04-02,Water-sprinkler 
US536739A,1895-04-02,Harness-saddle 
US536740A,1895-04-02,Lacing hook and fastening 
US536741A,1895-04-02,Half to john a 
US536742A,1895-04-02,Machine for plucking pelts 
US536743A,1895-04-02,Circular-rib-knitting machine 
US536744A,1895-04-02,Circular-rib-knitting machine 
US536745A,1895-04-02,Log-carrier 
US536746A,1895-04-02,Plane 
US536747A,1895-04-02,Attornedx 
US536748A,1895-04-02,Dynamo driven from axles of railway-cars 
US536749A,1895-04-02,Ments 
US536750A,1895-04-02,Wagon-brake 
US536751A,1895-04-02,Jacob y 
US536752A,1895-04-02,Island 
US536753A,1895-04-02,Carl loper 
US536754A,1895-04-02,Reversible socket-wrench 
US536755A,1895-04-02,Boiler 
US536756A,1895-04-02,Dredging apparatus 
US536757A,1895-04-02,William robert myers 
US536758A,1895-04-02,Henry walker neal and harry w 
US536759A,1895-04-02,Instrument for penetrating darkness 
US536760A,1895-04-02,Frederick ratcliff 
US536761A,1895-04-02,Novelty box 
US536762A,1895-04-02,Herman f 
US536763A,1895-04-02,John serdinko 
US536764A,1895-04-02,Electric block-signal 
US536765A,1895-04-02,Baljng-press 
US536766A,1895-04-02,Machine attachment 
US536767A,1895-04-02,Half to charles a 
US536768A,1895-04-02,Radiator 
US536769A,1895-04-02,Connection for flushing drain-pipes of sinks 
US536770A,1895-04-02,Connection for flushing drain-pipes of sinks 
US536771A,1895-04-02,Muscle-tester 
US536772A,1895-04-02,allee 
US536773A,1895-04-02,Apparatus for roasting nuts 
US536774A,1895-04-02,Hose-coupling 
US536775A,1895-04-02,Truck-frame 
US536776A,1895-04-02,Aloysius brohmann 
US536777A,1895-04-02,Half to john f 
US536778A,1895-04-02,Raisin-seeder 
US536779A,1895-04-02,Lewis t 
US536780A,1895-04-02,Nipper-jaw for lasting-machines 
US536781A,1895-04-02,draver 
US536782A,1895-04-02,Wire winding and distributing machine 
US536783A,1895-04-02,Ingot-pusher 
US536784A,1895-04-02,Wire-fence stay 
US536785A,1895-04-02,Grain-drying apparatus 
US536786A,1895-04-02,Railway-switch 
US536787A,1895-04-02,Chusetts 
US536788A,1895-04-02,mcmaster 
US536789A,1895-04-02,Nelson newman 
US536790A,1895-04-02,Flash-light apparatus 
US536791A,1895-04-02,Show-case 
US536792A,1895-04-02,Socket for incandescent lamps 
US536793A,1895-04-02,Pneumatic straw-stacker 
US536794A,1895-04-02,Best available cop  
US536795A,1895-04-02,Gustaf valley 
US536796A,1895-04-02,Compound engine 
US536797A,1895-04-02,William ii 
US536798A,1895-04-02,Temporary binder for pamphlets 
US536799A,1895-04-02,Last-block fastener 
US536800A,1895-04-02,Handle for fire irons and implements 
US536801A,1895-04-02,gag-han 
US536802A,1895-04-02,Ada harris 
US536803A,1895-04-02,Samuel harris 
US536804A,1895-04-02,Finishing molding 
US536805A,1895-04-02,And william w 
US536806A,1895-04-02,Fender or life-guard 
US536807A,1895-04-02,Pumping apparatus 
US536808A,1895-04-02,Ami constant jaccard 
US536809A,1895-04-02,Francis w 
US536810A,1895-04-02,Half to emma lebknecher 
US536811A,1895-04-02,Electric mercurial switch or contact-maker 
US536812A,1895-04-02,Shoe-protector 
US536813A,1895-04-02,Sprocket-wheel 
US536814A,1895-04-02,Dental chair 
US536815A,1895-04-02,Nipple-cutting machine 
US536816A,1895-04-02,Combined dynamo-electric generator and current-director 
US536817A,1895-04-02,Harry y 
US536818A,1895-04-02,Adjustable veh icle 
US536819A,1895-04-02,Drop-hammer 
US536820A,1895-04-02,Magazine-camera 
US536821A,1895-04-02,Indian 
US536822A,1895-04-02,Saw-handle 
US536823A,1895-04-02,Fluid-meter 
US536824A,1895-04-02,Lubricator 
US536825A,1895-04-02,Cob-stacker 
US536826A,1895-04-02,And david m 
US536827A,1895-04-02,Machine for making insulator-pins 
US536828A,1895-04-02,Supply system for electric railways 
US536829A,1895-04-02,Hanger for giving inclination to suspended picture-frames 
US536830A,1895-04-02,Dough-dividing machine 
US536831A,1895-04-02,Territory 
US536832A,1895-04-02,Machine for edge-sawing lumber 
US536833A,1895-04-02,Potato-digger 
US536834A,1895-04-02,Island 
US536835A,1895-04-02,Portable bicycle-support 
US536836A,1895-04-02,Island 
US536837A,1895-04-02,Furnace 
US536838A,1895-04-02,James p 
US536839A,1895-04-02,Curling-iron 
US536840A,1895-04-02,Sap-spout 
US536841A,1895-04-02,Veneer-work 
US536842A,1895-04-02,Water-motor 
US536843A,1895-04-02,Apparatus for stamping cigars 
US536844A,1895-04-02,Padlock 
US536845A,1895-04-02,Island 
US536846A,1895-04-02,Guitar 
US536847A,1895-04-02,Threading device for sewing-machines 
US536848A,1895-04-02,Electrolysis 
US536849A,1895-04-02,Steam-packing 
US536850A,1895-04-02,Potato-digger 
US536851A,1895-04-02,Flush-tank for water-closets 
US536852A,1895-04-02,oullison 
US536853A,1895-04-02,Carousel and panoramic apparatus 
US536854A,1895-04-02,Valve 
US536855A,1895-04-02,System of electrical propulsion for railway-cars 
US536856A,1895-04-02,Shade for incandescent-lamp globes 
US536857A,1895-04-02,Means for the insulation of conductors of electricity 
US536858A,1895-04-02,donato 
US536859A,1895-04-02,Micrometer 
US536860A,1895-04-02,Car-coupling 
US536861A,1895-04-02,emerson 
US536862A,1895-04-02,Joseph eros 
US536863A,1895-04-02,Sprocket-chain 
US536864A,1895-04-02,Apparatus for raising and lowering buggy-tops 
US536865A,1895-04-02,Dumping-wagon 
US536866A,1895-04-02,Fire-escape 
US536867A,1895-04-02,Half to charles ross 
US536868A,1895-04-02,Silas m 
US536869A,1895-04-02,Preserving-jar 
US536870A,1895-04-02,Food-preserving jar 
US536871A,1895-04-02,Electric double-semaphore block-signal 
US536872A,1895-04-02,Electric block-signal 
US536873A,1895-04-02,Antifriction-truck for cars 
US536874A,1895-04-02,Mechanism for operating exhaust-nozzles 
US536875A,1895-04-02,Switch-working mechanism 
US536876A,1895-04-02,Stump-puller 
US536877A,1895-04-02,Method of cleaning retorts 
US536878A,1895-04-02,Gesellschaft fur anilin fabrikation 
US536879A,1895-04-02,Gesellschaft fur anilin fabrikation 
US536880A,1895-04-02,Gesellschaft fur anilin fabrikation 
US536881A,1895-04-02,Gate-spring 
US536882A,1895-04-02,James g 
US536883A,1895-04-02,Irrigating 
US536884A,1895-04-02,Signors of one-half to arthur c 
US536885A,1895-04-02,mugan 
US536886A,1895-04-02,Piano-violin 
US536887A,1895-04-02,Dumping-wagon 
US536888A,1895-04-02,Compound for making cider 
US536889A,1895-04-02,Dish-cleaner 
US536890A,1895-04-02,Switch-stand 
US536891A,1895-04-02,pearson 
US536892A,1895-04-02,Nut-lock 
US536893A,1895-04-02,Amalgamator 
US536894A,1895-04-02,Car-coupling 
US536895A,1895-04-02,Transplanter 
US536896A,1895-04-02,Cover-fastener 
US536897A,1895-04-02,Reversing-gear for steam-engines 
US536898A,1895-04-02,Reversing-gear for steam-engines 
US536899A,1895-04-02,Slat-weaving machine 
US536900A,1895-04-02,Type-writer cabinet 
US536901A,1895-04-02,Train-order box 
US536902A,1895-04-02,Furnace 
US536903A,1895-04-02,Cover or stopper for milk-cans 
US536904A,1895-04-02,Converter-bottom 
US536905A,1895-04-02,Owensby h 
US536906A,1895-04-02,Domingo aramburn 
US536907A,1895-04-02,Machine for sizing textile fabrics 
US536908A,1895-04-02,Flower-package 
US536909A,1895-04-02,Apparatus for spraying potato-vines 
US536910A,1895-04-02,Oveehead conveying apparatus 
US536911A,1895-04-02,Distributer for insecticides 
US536912A,1895-04-02,Mining-machine 
US536913A,1895-04-02,Temporary binder 
US536914A,1895-04-02,brown 
US536915A,1895-04-02,John m 
US536916A,1895-04-02,Edward c 
US536917A,1895-04-02,Weather-strip 
US536918A,1895-04-02,Closed-conduit system for electric railways 
US536919A,1895-04-02,Weather-strip 
US536920A,1895-04-02,Frank r 
US536921A,1895-04-02,Shaft-tug 
US536922A,1895-04-02,John desmond 
US536923A,1895-04-02,Safety device for electric railways having sectional conductors 
US536924A,1895-04-02,Cutter-bar 
US536925A,1895-04-02,Paeis erb 
US536926A,1895-04-02,Electric clock-winding mechanism 
US536927A,1895-04-02,Fire-escape 
US536928A,1895-04-02,Hand-protector for bottles 
US536929A,1895-04-02,Cultivator 
US536930A,1895-04-02,Josef oskar klimsch 
US536931A,1895-04-02,Car-coupling 
US536932A,1895-04-02,Air-forcing device 
US536933A,1895-04-02,Curtain-roller 
US536934A,1895-04-02,Nut-lock 
US536935A,1895-04-02,Frank mcintyre 
US536936A,1895-04-02,Miter-box 
US536937A,1895-04-02,Fence-post 
US536938A,1895-04-02,Burial-derrick 
US536939A,1895-04-02,Wire-stretching device 
US536940A,1895-04-02,Fence-wire-coupling device 
US536941A,1895-04-02,Street-sweeper 
US536942A,1895-04-02,Filter 
US536943A,1895-04-02,Wrench 
US536944A,1895-04-02,Hame-hook 
US536945A,1895-04-02,Gas and air mixer 
US536946A,1895-04-02,Sewing-machine for attaching loops to fabrics 
US536947A,1895-04-02,Can or vessel for containing oil 
US536948A,1895-04-02,draper 
US536949A,1895-04-02,Richard g 
US536950A,1895-04-02,Lawn-mower sharpener 
US536951A,1895-04-02,Straw-stacker 
US536952A,1895-04-02,Souri 
US536953A,1895-04-02,Archelaus m 
US536954A,1895-04-02,Jacob c 
US536955A,1895-04-02,Third to charles f 
US536956A,1895-04-02,Third to charles f 
US536957A,1895-04-02,Bernhard klein 
US536958A,1895-04-02,Ironing-machine 
US536959A,1895-04-02,William pl lankford 
US536960A,1895-04-02,Magazine-firearm 
US536961A,1895-04-02,Separable button 
US536962A,1895-04-02,Hose-coupling 
US536963A,1895-04-02,Dynamo-electric machine 
US536964A,1895-04-02,Fruit-tree measurer 
US536965A,1895-04-02,Louis neuberger 
US536966A,1895-04-02,Cation of textiles 
US536967A,1895-04-02,Ter reichel 
US536968A,1895-04-02,Warp stop-motion for looms 
US536969A,1895-04-02,Warp stop-motion for looms 
US536970A,1895-04-02,Frank n 
US536971A,1895-04-02,Clothes-reel 
US536972A,1895-04-02,And the 
US536973A,1895-04-02,Gtjstaf valley 
US536974A,1895-04-02,Electric organ-coupling mechanism 
US536975A,1895-04-02,Electrically-controlled magnet and valve for pipe-organs 
US536976A,1895-04-02,Tubular pneumatically-operated valve for pipe-organs 
US536977A,1895-04-02,Electromagnet for pipe-organs 
US536978A,1895-04-02,Electropneumatic stop-action for pipe-organs 
US536979A,1895-04-02,Device for preventing prisoners from escaping 
US536980A,1895-04-02,Jesse l 
US536981A,1895-04-02,Receptacle for recovering precious metals from solutions 
US536982A,1895-04-02,Tree-protector 
US536983A,1895-04-02,Joseph coyle 
US536984A,1895-04-02,Semaphore 
US536985A,1895-04-02,Thirds to abraham s 
US536986A,1895-04-02,Implement for cooking fried cakes 
US536987A,1895-04-02,John a 
US536988A,1895-04-02,Low-water signal for steam-boilers 
US536989A,1895-04-02,Bottle-filling machine 
US536990A,1895-04-02,Machine for bundling- wiee 
US536991A,1895-04-02,Grain-binder 
US536992A,1895-04-09,Paper-folding machine 
US536993A,1895-04-09,Rock-face plaster slab and process of making same 
US536994A,1895-04-09,Axle-nut 
US536995A,1895-04-09,Ments 
US536996A,1895-04-09,Harry theodore barnett 
US536997A,1895-04-09,Alfred rowe bellamy 
US536998A,1895-04-09,Ventilating-fan 
US536999A,1895-04-09,Car-fender 
US537000A,1895-04-09,Sea watee foe use as 
US537001A,1895-04-09,Feank p 
US537002A,1895-04-09,Seam-marker 
US537003A,1895-04-09,Method of manufacturing relief geographical maps 
US537004A,1895-04-09,Electric metal-heating process 
US537005A,1895-04-09,Art of and apparatus for electrically smelting ore 
US537006A,1895-04-09,Electric-bath m etal-h eati ng apparatus 
US537007A,1895-04-09,Method of and apparatus for electrically heating metal 
US537008A,1895-04-09,Apparatus 
US537009A,1895-04-09,burton  
US537010A,1895-04-09,burton  
US537011A,1895-04-09,George d 
US537012A,1895-04-09,Best available cop 
US537013A,1895-04-09,burton  
US537014A,1895-04-09,burton  
US537015A,1895-04-09,Tension device for loom-shuttles 
US537016A,1895-04-09,c cameron 
US537017A,1895-04-09,John s 
US537018A,1895-04-09,Olere 
US537019A,1895-04-09,ceawley 
US537020A,1895-04-09,The norhis peters co 
US537021A,1895-04-09,Ice-pick 
US537022A,1895-04-09,Sylvania 
US537023A,1895-04-09,Mondson 
US537024A,1895-04-09,edwards 
US537025A,1895-04-09,eixma nn 
US537026A,1895-04-09,Sample-display case 
US537027A,1895-04-09,Felix jules gregoire fromholt 
US537028A,1895-04-09,Wire-fence stay 
US537029A,1895-04-09,Corroding-pot 
US537030A,1895-04-09,Garment-stretching frame 
US537031A,1895-04-09,Louis gompper 
US537032A,1895-04-09,Electric clock 
US537033A,1895-04-09,Combined hay loader and rake 
US537034A,1895-04-09,Revolving sign 
US537035A,1895-04-09,Henry hawley 
US537036A,1895-04-09,George hayes 
US537037A,1895-04-09,Hydraulic tube-testing machine 
US537038A,1895-04-09,Safety check-valve for steam-boilers 
US537039A,1895-04-09,Switch-thrower 
US537040A,1895-04-09,Shutter fastener and bower 
US537041A,1895-04-09,Lazard kahn 
US537042A,1895-04-09,Adjustable railroad-tie plate 
US537043A,1895-04-09,Bottle or egg carrier 
US537044A,1895-04-09,Bullion-sampler 
US537045A,1895-04-09,Fly-shuttle attachment for carpet-looms 
US537046A,1895-04-09,Shuttle for carpet-looms 
US537047A,1895-04-09,Metallic 
US537048A,1895-04-09,Spark-arrester 
US537049A,1895-04-09,Surgical pump 
US537050A,1895-04-09,lightford 
US537051A,1895-04-09,Oil-cup 
US537052A,1895-04-09,Motor 
US537053A,1895-04-09,Method of making paper tubes 
US537054A,1895-04-09,Stove or furnace 
US537055A,1895-04-09,Latch 
US537056A,1895-04-09,Hop-picker 
US537057A,1895-04-09,Air-brake 
US537058A,1895-04-09,Incandescent lamp 
US537059A,1895-04-09,Journal and box 
US537060A,1895-04-09,Charles h 
US537061A,1895-04-09,Third to rinaldo eldridge 
US537062A,1895-04-09,Disk watee meter 
US537063A,1895-04-09,Charles nicholson 
US537064A,1895-04-09,Rail-joint 
US537065A,1895-04-09,noakes  
US537066A,1895-04-09,Shelf-roller 
US537067A,1895-04-09,Cash-register 
US537068A,1895-04-09,Andrew c 
US537069A,1895-04-09,Coin assorter and deliverer 
US537070A,1895-04-09,The norris peters co 
US537071A,1895-04-09,Thill-coupling 
US537072A,1895-04-09,Wagon-loading machine 
US537073A,1895-04-09,Automatic gate 
US537074A,1895-04-09,Marshall sattley 
US537075A,1895-04-09,Alois schmidt 
US537076A,1895-04-09,Car-bolster 
US537077A,1895-04-09,Automatic railway-switch 
US537078A,1895-04-09,Means for increasing locomotive traction 
US537079A,1895-04-09,smith 
US537080A,1895-04-09,Gas-meter 
US537081A,1895-04-09,School-desk 
US537082A,1895-04-09,Indicating tape-measure 
US537083A,1895-04-09,timms 
