patent_number,date,title,tokens,nltk_pos,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US1682227A,1928-08-28,johnsson,['johnsson'],"[('johnsson', 'NN')]",['PROPN'],['GPE'],1,0,1
US1682231A,1928-08-28,Nugent milneb,"['Nugent', 'milneb']","[('Nugent', 'NN'), ('milneb', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1682243A,1928-08-28,of chicago,"['of', 'chicago']","[('of', 'IN'), ('chicago', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1682247A,1928-08-28,Container,['Container'],"[('Container', 'NN')]",['PROPN'],[],1,0,1
US1682258A,1928-08-28,Rotahy pumf,"['Rotahy', 'pumf']","[('Rotahy', 'NNP'), ('pumf', 'NN')]","['PROPN', 'VERB']",[],1,0,2
US1682263A,1928-08-28,Torney,['Torney'],"[('Torney', 'NN')]",['PROPN'],['GPE'],1,0,1
US1682267A,1928-08-28,Toy aeroplane,"['Toy', 'aeroplane']","[('Toy', 'NNP'), ('aeroplane', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1682273A,1928-08-28,Wardrobe,['Wardrobe'],"[('Wardrobe', 'NN')]",['PROPN'],[],1,0,1
US1682285A,1928-08-28,keith,['keith'],"[('keith', 'NN')]",['PROPN'],[],1,0,1
US1682292A,1928-08-28,Leon lilienfeld,"['Leon', 'lilienfeld']","[('Leon', 'NNP'), ('lilienfeld', 'VBD')]","['PROPN', 'VERB']",[],1,0,2
US1682293A,1924-04-04,Leon lrlteniteld,"['Leon', 'lrlteniteld']","[('Leon', 'NNP'), ('lrlteniteld', 'VBD')]","['PROPN', 'VERB']",[],1,0,2
US1682312A,1928-08-28,Ernest sydney,"['Ernest', 'sydney']","[('Ernest', 'NNP'), ('sydney', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1682319A,1928-08-28,Alexandee bluhm,"['Alexandee', 'bluhm']","[('Alexandee', 'NNP'), ('bluhm', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1682325A,1927-04-29,Toothbrush,['Toothbrush'],"[('Toothbrush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682326A,1928-08-28,Projection apparatus,"['Projection', 'apparatus']","[('Projection', 'NN'), ('apparatus', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1682334A,1928-08-28,Konkad hatjser,"['Konkad', 'hatjser']","[('Konkad', 'NNP'), ('hatjser', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1682338A,1928-08-28,House electric,"['House', 'electric']","[('House', 'NNP'), ('electric', 'JJ')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1682339A,1928-08-28,htjtchinson,['htjtchinson'],"[('htjtchinson', 'NN')]",['PROPN'],[],1,0,1
US1682344A,1928-08-28,lesieur,['lesieur'],"[('lesieur', 'NN')]",['PROPN'],[],1,0,1
US1682356A,1928-08-28,solomon,['solomon'],"[('solomon', 'NN')]",['PROPN'],[],1,0,1
US1682357A,1928-08-28,sperry,['sperry'],"[('sperry', 'NN')]",['PROPN'],['ORG'],1,0,1
US1682363A,1928-08-28,Ejqias n,"['Ejqias', 'n']","[('Ejqias', 'NNP'), ('n', 'NN')]","['PROPN', 'ADV']",[],1,0,2
US1682374A,1928-08-28,of ottawa,"['of', 'ottawa']","[('of', 'IN'), ('ottawa', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1682378A,1928-08-28,Sylvania,['Sylvania'],"[('Sylvania', 'NN')]",['PROPN'],['ORG'],1,0,1
US1682382A,1928-08-28,gebmany,['gebmany'],"[('gebmany', 'NN')]",['PROPN'],[],1,0,1
US1682383A,1925-04-06,osi baden,"['osi', 'baden']","[('osi', 'NNS'), ('baden', 'VBP')]","['PROPN', 'PROPN']",[],1,0,2
US1682387A,1928-08-28,Headlight,['Headlight'],"[('Headlight', 'NN')]",['PROPN'],[],1,0,1
US1682394A,1928-08-28,Charles c,"['Charles', 'c']","[('Charles', 'NNP'), ('c', 'NNS')]","['PROPN', 'VERB']",[],1,0,2
US1682397A,1928-08-28,Stuart f,"['Stuart', 'f']","[('Stuart', 'NNP'), ('f', 'NN')]","['PROPN', 'X']",['ORG'],1,0,2
US1682398A,1928-08-28,Ekktbst mitchell,"['Ekktbst', 'mitchell']","[('Ekktbst', 'NNP'), ('mitchell', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1682410A,1925-08-01,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682411A,1925-08-01,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682427A,1927-06-11,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682458A,1924-12-27,Envelope,['Envelope'],"[('Envelope', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682465A,1927-12-17,Welting,['Welting'],"[('Welting', 'VBG')]","['PROPN', 'SPACE']",[],1,0,2
US1682493A,1926-05-27,Clutch,['Clutch'],"[('Clutch', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682501A,1926-04-13,Vise,['Vise'],"[('Vise', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682515A,1926-09-23,Broach,['Broach'],"[('Broach', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682535A,1926-12-08,Separator,['Separator'],"[('Separator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682548A,1928-01-25,Toothbrush,['Toothbrush'],"[('Toothbrush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682564A,1923-02-15,Compressor,['Compressor'],"[('Compressor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682605A,1927-07-20,Ventilator,['Ventilator'],"[('Ventilator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682621A,1927-03-25,Forceps,['Forceps'],"[('Forceps', 'NNS')]","['PROPN', 'SPACE']",[],1,0,2
US1682636A,1928-08-28,smith,['smith'],"[('smith', 'NN')]",['PROPN'],[],1,0,1
US1682669A,1925-08-17,Window,['Window'],"[('Window', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682681A,1926-06-26,Nutcracker,['Nutcracker'],"[('Nutcracker', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1682704A,1925-12-12,Firearm,['Firearm'],"[('Firearm', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1682710A,1924-06-19,Spinner,['Spinner'],"[('Spinner', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682815A,1924-12-03,Boat,['Boat'],"[('Boat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682816A,1927-07-08,Tuyere,['Tuyere'],"[('Tuyere', 'RB')]","['PROPN', 'SPACE']",[],1,0,2
US1682832A,1927-06-04,Doll,['Doll'],"[('Doll', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682867A,1925-11-30,Filter,['Filter'],"[('Filter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682913A,1928-09-04,of milwaukee,"['of', 'milwaukee']","[('of', 'IN'), ('milwaukee', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1682915A,1927-02-19,Hygrostat,['Hygrostat'],"[('Hygrostat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1682992A,1928-09-04,of detroit,"['of', 'detroit']","[('of', 'IN'), ('detroit', 'NNS')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1683008A,1922-11-25,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683045A,1928-09-04,morgan,['morgan'],"[('morgan', 'NN')]",['PROPN'],[],1,0,1
US1683082A,1924-10-10,Heater,['Heater'],"[('Heater', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683084A,1925-12-21,Muffler,['Muffler'],"[('Muffler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683100A,1925-03-21,Box,['Box'],"[('Box', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683124A,1925-02-28,Torpedo,['Torpedo'],"[('Torpedo', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683128A,1928-09-04,diescher,['diescher'],"[('diescher', 'NN')]",['PROPN'],[],1,0,1
US1683131A,1926-07-16,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683166A,1926-08-26,Receptacle,['Receptacle'],"[('Receptacle', 'NN')]","['PROPN', 'SPACE']",['NORP'],1,0,2
US1683170A,1927-05-25,Lamp,['Lamp'],"[('Lamp', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683182A,1927-12-06,Compressor,['Compressor'],"[('Compressor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683192A,1924-07-26,Box,['Box'],"[('Box', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683229A,1928-09-04,Doksey e,"['Doksey', 'e']","[('Doksey', 'NNP'), ('e', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1683258A,1928-09-04,Inyentor,['Inyentor'],"[('Inyentor', 'NN')]",['PROPN'],[],1,0,1
US1683264A,1926-09-27,Thermostat,['Thermostat'],"[('Thermostat', 'NN')]","['PROPN', 'SPACE']",['GPE'],1,0,2
US1683276A,1926-02-27,Boat,['Boat'],"[('Boat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683341A,1926-09-28,Stoker,['Stoker'],"[('Stoker', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683343A,1928-09-04,Liam shacexeton,"['Liam', 'shacexeton']","[('Liam', 'NNP'), ('shacexeton', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1683367A,1924-11-04,Warper,['Warper'],"[('Warper', 'IN')]","['PROPN', 'SPACE']",[],1,0,2
US1683378A,1928-09-04,Of chicago,"['Of', 'chicago']","[('Of', 'IN'), ('chicago', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1683390A,1925-09-07,Compressor,['Compressor'],"[('Compressor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683392A,1922-12-26,Timer,['Timer'],"[('Timer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683393A,1922-08-09,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683422A,1927-04-11,Ladder,['Ladder'],"[('Ladder', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683452A,1925-05-22,Hydrometer,['Hydrometer'],"[('Hydrometer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683456A,1926-10-18,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683466A,1927-05-09,Capsule,['Capsule'],"[('Capsule', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683474A,1924-05-27,Blower,['Blower'],"[('Blower', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683483A,1926-08-21,Clarifier,['Clarifier'],"[('Clarifier', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683491A,1923-06-19,Selector,['Selector'],"[('Selector', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683494A,1926-09-01,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683496A,1925-02-13,Signal,['Signal'],"[('Signal', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683510A,1927-03-18,Corset,['Corset'],"[('Corset', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683527A,1927-04-04,Heater,['Heater'],"[('Heater', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683530A,1927-03-10,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683537A,1928-09-04,Vault,['Vault'],"[('Vault', 'NN')]",['PROPN'],['ORG'],1,0,1
US1683561A,1924-01-09,Doll,['Doll'],"[('Doll', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683584A,1927-09-27,Envelope,['Envelope'],"[('Envelope', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683599A,1923-05-01,Luminair,['Luminair'],"[('Luminair', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683609A,1924-08-15,Luminair,['Luminair'],"[('Luminair', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683618A,1925-09-02,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683646A,1925-11-16,Loader,['Loader'],"[('Loader', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683651A,1928-09-11,Ebitz bovabd,"['Ebitz', 'bovabd']","[('Ebitz', 'NNP'), ('bovabd', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1683653A,1926-09-24,Conveyer,['Conveyer'],"[('Conveyer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683670A,1924-03-03,Phonograph,['Phonograph'],"[('Phonograph', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683673A,1928-09-11,howard,['howard'],"[('howard', 'NN')]",['PROPN'],[],1,0,1
US1683691A,1926-05-17,Belt,['Belt'],"[('Belt', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683730A,1927-05-27,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683758A,1925-07-01,Gear,['Gear'],"[('Gear', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1683773A,1923-01-11,Antenna,['Antenna'],"[('Antenna', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1683807A,1928-01-28,Kiln,['Kiln'],"[('Kiln', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1683816A,1926-07-29,Mop,['Mop'],"[('Mop', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683846A,1926-01-05,Sleigh,['Sleigh'],"[('Sleigh', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1683891A,1927-03-12,Cabinet,['Cabinet'],"[('Cabinet', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683908A,1928-09-11,Thermostat,['Thermostat'],"[('Thermostat', 'NN')]",['PROPN'],['GPE'],1,0,1
US1683944A,1927-03-23,Tray,['Tray'],"[('Tray', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683952A,1926-05-17,Phantograph,['Phantograph'],"[('Phantograph', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683959A,1927-03-16,Pipe,['Pipe'],"[('Pipe', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683985A,1923-01-02,Padlock,['Padlock'],"[('Padlock', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1683998A,1927-04-06,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684009A,1926-05-29,Antenna,['Antenna'],"[('Antenna', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1684019A,1927-09-14,Spool,['Spool'],"[('Spool', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1684021A,1925-05-04,Separator,['Separator'],"[('Separator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684066A,1924-09-23,Insulator,['Insulator'],"[('Insulator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684091A,1927-09-16,Box,['Box'],"[('Box', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684105A,1921-10-24,Envelope,['Envelope'],"[('Envelope', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684123A,1926-01-07,Ladder,['Ladder'],"[('Ladder', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684152A,1927-03-10,Insulator,['Insulator'],"[('Insulator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684154A,1923-03-03,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684156A,1926-11-12,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1684178A,1925-10-12,Trolley,['Trolley'],"[('Trolley', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684210A,1923-11-05,Motor,['Motor'],"[('Motor', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1684211A,1925-10-02,Planter,['Planter'],"[('Planter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684218A,1924-07-23,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684227A,1927-01-06,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684237A,1927-04-08,Tent,['Tent'],"[('Tent', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684240A,1927-07-12,Aeronautics,['Aeronautics'],"[('Aeronautics', 'NNS')]","['PROPN', 'SPACE']",[],1,0,2
US1684242A,1926-12-13,Percolator,['Percolator'],"[('Percolator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684245A,1928-09-11,Ceiling box,"['Ceiling', 'box']","[('Ceiling', 'VBG'), ('box', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1684262A,1923-02-28,Antenna,['Antenna'],"[('Antenna', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1684291A,1927-06-02,Auger,['Auger'],"[('Auger', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684297A,1927-02-16,Cooker,['Cooker'],"[('Cooker', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684302A,1927-10-25,Bolster,['Bolster'],"[('Bolster', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684347A,1927-04-09,Holder,['Holder'],"[('Holder', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684379A,1927-01-18,Mop,['Mop'],"[('Mop', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684399A,1925-03-21,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684406A,1928-09-18,House electric,"['House', 'electric']","[('House', 'NNP'), ('electric', 'JJ')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1684454A,1928-09-18,Vanity case,"['Vanity', 'case']","[('Vanity', 'NNP'), ('case', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1684460A,1927-06-10,Mop,['Mop'],"[('Mop', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684470A,1926-10-01,Sign,['Sign'],"[('Sign', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684471A,1923-11-14,Clutch,['Clutch'],"[('Clutch', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684481A,1926-12-16,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684531A,1926-02-03,Finder,['Finder'],"[('Finder', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684547A,1924-09-22,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1684567A,1925-12-30,Propeller,['Propeller'],"[('Propeller', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684584A,1927-03-14,Ironer,['Ironer'],"[('Ironer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684585A,1925-10-26,Burner,['Burner'],"[('Burner', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684598A,1926-01-30,Dial,['Dial'],"[('Dial', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684606A,1926-04-08,Hoist,['Hoist'],"[('Hoist', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684607A,1927-09-15,Hoist,['Hoist'],"[('Hoist', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684628A,1928-02-20,Umbrella,['Umbrella'],"[('Umbrella', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1684631A,1927-11-19,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684641A,1925-06-03,Skylight,['Skylight'],"[('Skylight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684670A,1925-12-12,Headgear,['Headgear'],"[('Headgear', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684688A,1925-05-13,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684715A,1925-04-17,Mold,['Mold'],"[('Mold', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684722A,1922-05-22,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684750A,1926-06-10,Heater,['Heater'],"[('Heater', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684786A,1927-12-13,Buckle,['Buckle'],"[('Buckle', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684789A,1924-12-22,Loom,['Loom'],"[('Loom', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684812A,1927-07-11,Overgaiter,['Overgaiter'],"[('Overgaiter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684886A,1925-06-10,Divider,['Divider'],"[('Divider', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684887A,1927-08-04,Pantograph,['Pantograph'],"[('Pantograph', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684928A,1927-06-15,Odometer,['Odometer'],"[('Odometer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684959A,1927-01-07,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684978A,1927-05-14,Mold,['Mold'],"[('Mold', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1684988A,1928-09-18,Clayton h,"['Clayton', 'h']","[('Clayton', 'NNP'), ('h', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1685016A,1928-09-18,blake,['blake'],"[('blake', 'NN')]",['PROPN'],[],1,0,1
US1685026A,1925-01-27,Drier,['Drier'],"[('Drier', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685060A,1927-03-10,Window,['Window'],"[('Window', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685063A,1925-02-26,Fastener,['Fastener'],"[('Fastener', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685078A,1923-04-19,Saturator,['Saturator'],"[('Saturator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685091A,1928-09-25,Anna lifter,"['Anna', 'lifter']","[('Anna', 'NNP'), ('lifter', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1685106A,1927-10-07,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685147A,1926-08-17,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685148A,1925-04-18,Firearm,['Firearm'],"[('Firearm', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1685165A,1922-02-20,Sprinkler,['Sprinkler'],"[('Sprinkler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685216A,1923-01-20,Footwear,['Footwear'],"[('Footwear', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685236A,1928-09-25,london,['london'],"[('london', 'NN')]",['PROPN'],['GPE'],1,0,1
US1685242A,1927-08-23,Pedometer,['Pedometer'],"[('Pedometer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685251A,1926-03-25,Lamp,['Lamp'],"[('Lamp', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685276A,1925-04-25,Receptacle,['Receptacle'],"[('Receptacle', 'NN')]","['PROPN', 'SPACE']",['NORP'],1,0,2
US1685302A,1925-06-13,Muffler,['Muffler'],"[('Muffler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685339A,1925-03-27,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685361A,1928-09-25,Necticut,['Necticut'],"[('Necticut', 'NN')]",['PROPN'],[],1,0,1
US1685422A,1925-12-09,Parachute,['Parachute'],"[('Parachute', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685429A,1924-06-10,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1685433A,1927-03-08,Phonograph,['Phonograph'],"[('Phonograph', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685476A,1928-09-25,of chicago,"['of', 'chicago']","[('of', 'IN'), ('chicago', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1685477A,1927-10-04,Corset,['Corset'],"[('Corset', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685478A,1924-03-10,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685492A,1926-06-10,Perforator,['Perforator'],"[('Perforator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685499A,1928-09-25,mcdonald,['mcdonald'],"[('mcdonald', 'NN')]",['PROPN'],['ORG'],1,0,1
US1685506A,1926-12-10,Gate,['Gate'],"[('Gate', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685559A,1927-08-10,Roof,['Roof'],"[('Roof', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685561A,1927-07-09,Footwear,['Footwear'],"[('Footwear', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685578A,1925-06-22,Tip,['Tip'],"[('Tip', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685613A,1928-09-25,onsrud,['onsrud'],"[('onsrud', 'NN')]",['PROPN'],[],1,0,1
US1685673A,1927-02-10,Firearm,['Firearm'],"[('Firearm', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1685684A,1928-09-25,of chicago,"['of', 'chicago']","[('of', 'IN'), ('chicago', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1685688A,1925-04-14,Parachute,['Parachute'],"[('Parachute', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685709A,1926-10-30,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1685710A,1928-09-25,Furnace,['Furnace'],"[('Furnace', 'NN')]",['PROPN'],[],1,0,1
US1685714A,1924-09-16,Rheostat,['Rheostat'],"[('Rheostat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685725A,1926-12-14,Spectacles,['Spectacles'],"[('Spectacles', 'NNS')]","['PROPN', 'SPACE']",[],1,0,2
US1685726A,1923-12-07,Superheater,['Superheater'],"[('Superheater', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685728A,1926-09-09,Hanger,['Hanger'],"[('Hanger', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685730A,1926-06-28,Gun,['Gun'],"[('Gun', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685731A,1926-04-06,Mop,['Mop'],"[('Mop', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685756A,1926-06-03,Rotor,['Rotor'],"[('Rotor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1685788A,1928-10-02,Furnace regulation,"['Furnace', 'regulation']","[('Furnace', 'NNP'), ('regulation', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1685799A,1928-10-02,Sylvania,['Sylvania'],"[('Sylvania', 'NN')]",['PROPN'],['ORG'],1,0,1
US1685806A,1927-06-03,Doorframe,['Doorframe'],"[('Doorframe', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
